4.5271e+05,3.7491e+06,1
4.5689e+05,3.7524e+06,1
4.5137e+05,3.759e+06,1
4.6488e+05,3.7568e+06,1
4.5693e+05,3.7508e+06,1
4.6458e+05,3.7511e+06,1
4.6519e+05,3.75e+06,1
4.7267e+05,3.7503e+06,1
4.6283e+05,3.7563e+06,1
4.6076e+05,3.7531e+06,1
4.6751e+05,3.7586e+06,1
4.6526e+05,3.7598e+06,1
4.6761e+05,3.7541e+06,1
4.7116e+05,3.7589e+06,1
4.7208e+05,3.7504e+06,1
4.6689e+05,3.7592e+06,1
4.6836e+05,3.751e+06,1
4.7184e+05,3.7564e+06,1
4.6591e+05,3.7585e+06,1
4.7384e+05,3.7478e+06,1
4.6921e+05,3.7641e+06,1
4.5549e+05,3.7511e+06,1
4.6764e+05,3.7494e+06,1
4.512e+05,3.7493e+06,1
4.5403e+05,3.7542e+06,1
4.6716e+05,3.7491e+06,1
4.6478e+05,3.756e+06,1
4.6916e+05,3.7609e+06,1
4.5244e+05,3.755e+06,1
4.5217e+05,3.7571e+06,1
4.6586e+05,3.7611e+06,1
4.6973e+05,3.7568e+06,1
4.5749e+05,3.7552e+06,1
4.6836e+05,3.7555e+06,1
4.7336e+05,3.7546e+06,1
4.676e+05,3.7568e+06,1
4.634e+05,3.7585e+06,1
4.557e+05,3.7498e+06,1
4.5155e+05,3.7497e+06,1
4.7038e+05,3.7525e+06,1
4.526e+05,3.7501e+06,1
4.601e+05,3.7546e+06,1
4.547e+05,3.7529e+06,1
4.521e+05,3.7485e+06,1
4.7061e+05,3.7493e+06,1
4.6672e+05,3.76e+06,1
4.6595e+05,3.759e+06,1
4.5791e+05,3.7524e+06,1
4.5862e+05,3.7534e+06,1
4.6114e+05,3.7566e+06,1
4.6669e+05,3.7593e+06,1
4.651e+05,3.755e+06,1
4.6222e+05,3.7551e+06,1
4.6445e+05,3.7559e+06,1
4.6997e+05,3.7515e+06,1
4.5337e+05,3.7484e+06,1
4.6788e+05,3.7608e+06,1
4.6444e+05,3.7608e+06,1
4.7179e+05,3.7564e+06,1
4.7378e+05,3.764e+06,1
4.6111e+05,3.7553e+06,1
4.6421e+05,3.7559e+06,1
4.6853e+05,3.7572e+06,1
4.573e+05,3.7554e+06,1
4.7096e+05,3.7573e+06,1
4.6439e+05,3.7555e+06,1
4.7212e+05,3.7562e+06,1
4.6972e+05,3.7586e+06,1
4.6316e+05,3.7561e+06,1
4.6192e+05,3.7506e+06,1
4.5823e+05,3.7544e+06,1
4.6792e+05,3.7624e+06,1
4.5563e+05,3.7589e+06,1
4.7223e+05,3.7511e+06,1
4.5137e+05,3.7509e+06,1
4.595e+05,3.7551e+06,1
4.6493e+05,3.764e+06,1
4.6077e+05,3.7535e+06,1
4.5281e+05,3.7483e+06,1
4.6538e+05,3.7508e+06,1
4.647e+05,3.7587e+06,1
4.6012e+05,3.7555e+06,1
4.5951e+05,3.7541e+06,1
4.6502e+05,3.7607e+06,1
4.5208e+05,3.7543e+06,1
4.7004e+05,3.7486e+06,1
4.6345e+05,3.7568e+06,1
4.7133e+05,3.7578e+06,1
4.6128e+05,3.7574e+06,1
4.6497e+05,3.7608e+06,1
4.6277e+05,3.7558e+06,1
4.6729e+05,3.7593e+06,1
4.5341e+05,3.7498e+06,1
4.6508e+05,3.7537e+06,1
4.647e+05,3.7586e+06,1
4.6789e+05,3.7549e+06,1
4.656e+05,3.7613e+06,1
4.5883e+05,3.7553e+06,1
4.5619e+05,3.7499e+06,1
4.6689e+05,3.7593e+06,1
4.6916e+05,3.7559e+06,1
4.5425e+05,3.7527e+06,1
4.6303e+05,3.756e+06,1
4.6607e+05,3.7602e+06,1
4.5981e+05,3.7575e+06,1
4.6965e+05,3.7525e+06,1
4.6999e+05,3.7569e+06,1
4.6529e+05,3.7552e+06,1
4.6725e+05,3.7519e+06,1
4.6492e+05,3.76e+06,1
4.6462e+05,3.7493e+06,1
4.5372e+05,3.7503e+06,1
4.599e+05,3.7587e+06,1
4.5576e+05,3.757e+06,1
4.7122e+05,3.7578e+06,1
4.5339e+05,3.7502e+06,1
4.6781e+05,3.762e+06,1
4.6646e+05,3.7608e+06,1
4.6606e+05,3.7626e+06,1
4.5702e+05,3.7525e+06,1
4.5701e+05,3.7549e+06,1
4.6716e+05,3.7601e+06,1
4.5203e+05,3.7487e+06,1
4.6227e+05,3.7568e+06,1
4.703e+05,3.7497e+06,1
4.7444e+05,3.7632e+06,1
4.5225e+05,3.7511e+06,1
4.661e+05,3.7587e+06,1
4.686e+05,3.7534e+06,1
4.6682e+05,3.7588e+06,1
4.6526e+05,3.7552e+06,1
4.7292e+05,3.7559e+06,1
4.6262e+05,3.7546e+06,1
4.5946e+05,3.7557e+06,1
4.7343e+05,3.754e+06,1
4.6614e+05,3.7561e+06,1
4.6274e+05,3.7572e+06,1
4.63e+05,3.7565e+06,1
4.6965e+05,3.757e+06,1
4.7196e+05,3.7501e+06,1
4.5832e+05,3.7583e+06,1
4.6606e+05,3.7594e+06,1
4.5842e+05,3.7516e+06,1
4.6811e+05,3.7493e+06,1
4.5737e+05,3.7513e+06,1
4.6104e+05,3.7528e+06,1
4.6526e+05,3.7628e+06,1
4.6995e+05,3.7643e+06,1
4.6513e+05,3.7583e+06,1
4.6485e+05,3.7586e+06,1
4.5951e+05,3.753e+06,1
4.6065e+05,3.7544e+06,1
4.6897e+05,3.7512e+06,1
4.6491e+05,3.7597e+06,1
4.5601e+05,3.7527e+06,1
4.6424e+05,3.7529e+06,1
4.5341e+05,3.7561e+06,1
4.5244e+05,3.7486e+06,1
4.661e+05,3.7589e+06,1
4.7093e+05,3.7593e+06,1
4.6425e+05,3.7544e+06,1
4.5607e+05,3.756e+06,1
4.5361e+05,3.7481e+06,1
4.693e+05,3.7526e+06,1
4.652e+05,3.761e+06,1
4.7462e+05,3.756e+06,1
4.641e+05,3.7581e+06,1
4.572e+05,3.7552e+06,1
4.5663e+05,3.7556e+06,1
4.582e+05,3.7528e+06,1
4.5313e+05,3.751e+06,1
4.7272e+05,3.7556e+06,1
4.5796e+05,3.7561e+06,1
4.5207e+05,3.7504e+06,1
4.5509e+05,3.7535e+06,1
4.5682e+05,3.755e+06,1
4.6824e+05,3.7562e+06,1
4.6597e+05,3.7596e+06,1
4.6133e+05,3.7527e+06,1
4.585e+05,3.7497e+06,1
4.6833e+05,3.7638e+06,1
4.5234e+05,3.7486e+06,1
4.6441e+05,3.7585e+06,1
4.5323e+05,3.7541e+06,1
4.6707e+05,3.7495e+06,1
4.6383e+05,3.7559e+06,1
4.6271e+05,3.7546e+06,1
4.6445e+05,3.7555e+06,1
4.6747e+05,3.763e+06,1
4.7059e+05,3.7572e+06,1
4.5641e+05,3.7555e+06,1
4.6414e+05,3.7599e+06,1
4.6646e+05,3.7478e+06,1
4.6879e+05,3.7551e+06,1
4.5876e+05,3.7512e+06,1
4.5241e+05,3.7562e+06,1
4.651e+05,3.7522e+06,1
4.7005e+05,3.751e+06,1
4.5695e+05,3.751e+06,1
4.655e+05,3.7538e+06,1
4.5191e+05,3.7485e+06,1
4.6465e+05,3.76e+06,1
4.5702e+05,3.7505e+06,1
4.6387e+05,3.7584e+06,1
4.612e+05,3.7544e+06,1
4.5557e+05,3.7481e+06,1
4.6766e+05,3.7525e+06,1
4.6721e+05,3.7554e+06,1
4.7364e+05,3.7527e+06,1
4.7226e+05,3.7512e+06,1
4.5539e+05,3.7513e+06,1
4.6596e+05,3.7566e+06,1
4.6477e+05,3.7533e+06,1
4.6688e+05,3.761e+06,1
4.5651e+05,3.7589e+06,1
4.7338e+05,3.7542e+06,1
4.6532e+05,3.7592e+06,1
4.6588e+05,3.7585e+06,1
4.6272e+05,3.756e+06,1
4.6887e+05,3.7493e+06,1
4.6507e+05,3.7555e+06,1
4.7074e+05,3.7497e+06,1
4.6236e+05,3.7536e+06,1
4.6476e+05,3.7582e+06,1
4.6981e+05,3.7545e+06,1
4.6404e+05,3.7553e+06,1
4.6574e+05,3.7632e+06,1
4.5796e+05,3.7573e+06,1
4.5148e+05,3.758e+06,1
4.6992e+05,3.7547e+06,1
4.6342e+05,3.7483e+06,1
4.5612e+05,3.7561e+06,1
4.6021e+05,3.7526e+06,1
4.6592e+05,3.7636e+06,1
4.5643e+05,3.7522e+06,1
4.6242e+05,3.7531e+06,1
4.571e+05,3.7546e+06,1
4.7167e+05,3.7572e+06,1
4.7137e+05,3.7525e+06,1
4.581e+05,3.7522e+06,1
4.7217e+05,3.7525e+06,1
4.5922e+05,3.758e+06,1
4.6715e+05,3.7622e+06,1
4.5514e+05,3.7505e+06,1
4.646e+05,3.7534e+06,1
4.585e+05,3.7575e+06,1
4.6942e+05,3.7628e+06,1
4.6464e+05,3.7608e+06,1
4.6237e+05,3.7571e+06,1
4.5973e+05,3.7544e+06,1
4.5709e+05,3.7568e+06,1
4.5943e+05,3.7536e+06,1
4.709e+05,3.764e+06,1
4.6867e+05,3.7529e+06,1
4.5934e+05,3.7549e+06,1
4.6317e+05,3.7489e+06,1
4.6466e+05,3.75e+06,1
4.6402e+05,3.7583e+06,1
4.6545e+05,3.7557e+06,1
4.7018e+05,3.758e+06,1
4.6401e+05,3.7587e+06,1
4.5873e+05,3.7536e+06,1
4.6134e+05,3.7558e+06,1
4.5397e+05,3.755e+06,1
4.6432e+05,3.7493e+06,1
4.6741e+05,3.762e+06,1
4.6858e+05,3.7549e+06,1
4.6666e+05,3.7569e+06,1
4.5854e+05,3.7514e+06,1
4.5944e+05,3.7581e+06,1
4.6524e+05,3.7582e+06,1
4.6925e+05,3.7632e+06,1
4.6488e+05,3.7573e+06,1
4.5753e+05,3.7592e+06,1
4.7234e+05,3.7517e+06,1
4.6537e+05,3.749e+06,1
4.6942e+05,3.7538e+06,1
4.7421e+05,3.7521e+06,1
4.5924e+05,3.7558e+06,1
4.5255e+05,3.7486e+06,1
4.6197e+05,3.749e+06,1
4.6175e+05,3.749e+06,1
4.627e+05,3.7585e+06,1
4.6916e+05,3.7487e+06,1
4.7354e+05,3.7519e+06,1
4.6531e+05,3.7555e+06,1
4.7297e+05,3.7559e+06,1
4.6943e+05,3.7568e+06,1
4.5567e+05,3.7515e+06,1
4.5654e+05,3.7486e+06,1
4.6016e+05,3.7551e+06,1
4.6314e+05,3.7577e+06,1
4.5969e+05,3.7518e+06,1
4.7115e+05,3.7572e+06,1
4.6577e+05,3.7583e+06,1
4.7442e+05,3.7543e+06,1
4.7172e+05,3.748e+06,1
4.6532e+05,3.7612e+06,1
4.6328e+05,3.7566e+06,1
4.6517e+05,3.7563e+06,1
4.6101e+05,3.7567e+06,1
4.6867e+05,3.756e+06,1
4.6684e+05,3.7597e+06,1
4.6619e+05,3.7622e+06,1
4.6709e+05,3.7597e+06,1
4.7358e+05,3.7622e+06,1
4.6752e+05,3.7622e+06,1
4.6961e+05,3.7611e+06,1
4.6004e+05,3.7556e+06,1
4.7028e+05,3.754e+06,1
4.7374e+05,3.7551e+06,1
4.6628e+05,3.7588e+06,1
4.605e+05,3.7535e+06,1
4.6909e+05,3.764e+06,1
4.6302e+05,3.7583e+06,1
4.6432e+05,3.7602e+06,1
4.7005e+05,3.7621e+06,1
4.5377e+05,3.7499e+06,1
4.73e+05,3.7525e+06,1
4.5414e+05,3.7501e+06,1
4.6411e+05,3.7553e+06,1
4.5522e+05,3.7509e+06,1
4.6922e+05,3.7536e+06,1
4.5517e+05,3.7535e+06,1
4.626e+05,3.7513e+06,1
4.7415e+05,3.7501e+06,1
4.6644e+05,3.7601e+06,1
4.695e+05,3.7578e+06,1
4.7469e+05,3.7502e+06,1
4.6524e+05,3.755e+06,1
4.725e+05,3.7552e+06,1
4.6825e+05,3.7559e+06,1
4.5969e+05,3.7523e+06,1
4.7408e+05,3.7559e+06,1
4.7157e+05,3.7528e+06,1
4.6591e+05,3.7589e+06,1
4.7357e+05,3.7569e+06,1
4.5366e+05,3.7527e+06,1
4.6761e+05,3.759e+06,1
4.6654e+05,3.7598e+06,1
4.6445e+05,3.7539e+06,1
4.5217e+05,3.7572e+06,1
4.7405e+05,3.7549e+06,1
4.6099e+05,3.7535e+06,1
4.546e+05,3.7515e+06,1
4.5811e+05,3.7536e+06,1
4.7172e+05,3.7562e+06,1
4.5766e+05,3.7515e+06,1
4.7361e+05,3.7536e+06,1
4.7197e+05,3.7566e+06,1
4.6778e+05,3.7598e+06,1
4.6338e+05,3.7548e+06,1
4.6884e+05,3.7487e+06,1
4.6265e+05,3.7528e+06,1
4.5507e+05,3.7533e+06,1
4.5932e+05,3.7519e+06,1
4.6471e+05,3.7612e+06,1
4.5387e+05,3.7559e+06,1
4.5431e+05,3.7483e+06,1
4.6436e+05,3.7583e+06,1
4.6262e+05,3.7576e+06,1
4.6607e+05,3.7608e+06,1
4.6801e+05,3.7633e+06,1
4.5344e+05,3.7524e+06,1
4.5486e+05,3.7542e+06,1
4.6566e+05,3.7568e+06,1
4.7422e+05,3.7556e+06,1
4.6903e+05,3.7523e+06,1
4.6246e+05,3.7546e+06,1
4.5361e+05,3.7502e+06,1
4.6769e+05,3.7586e+06,1
4.6835e+05,3.7499e+06,1
4.5135e+05,3.7482e+06,1
4.5665e+05,3.7566e+06,1
4.6874e+05,3.7636e+06,1
4.5919e+05,3.7541e+06,1
4.6802e+05,3.7639e+06,1
4.6839e+05,3.7557e+06,1
4.6133e+05,3.7533e+06,1
4.659e+05,3.7479e+06,1
4.682e+05,3.763e+06,1
4.6588e+05,3.7597e+06,1
4.7143e+05,3.7604e+06,1
4.5482e+05,3.7534e+06,1
4.5352e+05,3.7514e+06,1
4.6905e+05,3.7574e+06,1
4.5949e+05,3.7594e+06,1
4.6761e+05,3.7532e+06,1
4.544e+05,3.7566e+06,1
4.6563e+05,3.7562e+06,1
4.5433e+05,3.7497e+06,1
4.7131e+05,3.7604e+06,1
4.6918e+05,3.7608e+06,1
4.5711e+05,3.7558e+06,1
4.7311e+05,3.7592e+06,1
4.6738e+05,3.7598e+06,1
4.5602e+05,3.7501e+06,1
4.6634e+05,3.7486e+06,1
4.6682e+05,3.757e+06,1
4.5151e+05,3.751e+06,1
4.7166e+05,3.7567e+06,1
4.6497e+05,3.7593e+06,1
4.6514e+05,3.7596e+06,1
4.7173e+05,3.7485e+06,1
4.5903e+05,3.7533e+06,1
4.5543e+05,3.7529e+06,1
4.5741e+05,3.7584e+06,1
4.7181e+05,3.7506e+06,1
4.6158e+05,3.7549e+06,1
4.5795e+05,3.7526e+06,1
4.695e+05,3.7522e+06,1
4.6615e+05,3.7589e+06,1
4.6551e+05,3.759e+06,1
4.5552e+05,3.7561e+06,1
4.7448e+05,3.7533e+06,1
4.5204e+05,3.7497e+06,1
4.7078e+05,3.7642e+06,1
4.5154e+05,3.7508e+06,1
4.6975e+05,3.7539e+06,1
4.6205e+05,3.7557e+06,1
4.6193e+05,3.7576e+06,1
4.6699e+05,3.7568e+06,1
4.6154e+05,3.7487e+06,1
4.691e+05,3.7614e+06,1
4.6951e+05,3.7588e+06,1
4.6425e+05,3.764e+06,1
4.5924e+05,3.7494e+06,1
4.7399e+05,3.7628e+06,1
4.6008e+05,3.7582e+06,1
4.6782e+05,3.7609e+06,1
4.6554e+05,3.7601e+06,1
4.7103e+05,3.7578e+06,1
4.7205e+05,3.7512e+06,1
4.5526e+05,3.7519e+06,1
4.6557e+05,3.749e+06,1
4.6804e+05,3.7636e+06,1
4.646e+05,3.7607e+06,1
4.5936e+05,3.7531e+06,1
4.6973e+05,3.7503e+06,1
4.625e+05,3.7581e+06,1
4.6773e+05,3.7608e+06,1
4.5977e+05,3.753e+06,1
4.709e+05,3.7602e+06,1
4.6225e+05,3.756e+06,1
4.738e+05,3.7633e+06,1
4.5829e+05,3.7529e+06,1
4.5465e+05,3.7508e+06,1
4.6158e+05,3.7544e+06,1
4.6036e+05,3.7577e+06,1
4.7042e+05,3.7608e+06,1
4.7387e+05,3.7624e+06,1
4.5885e+05,3.7538e+06,1
4.5518e+05,3.756e+06,1
4.6605e+05,3.7617e+06,1
4.6343e+05,3.7574e+06,1
4.6646e+05,3.7621e+06,1
4.6079e+05,3.7551e+06,1
4.669e+05,3.7589e+06,1
4.5825e+05,3.756e+06,1
4.7016e+05,3.762e+06,1
4.7351e+05,3.7529e+06,1
4.6193e+05,3.7592e+06,1
4.6738e+05,3.7597e+06,1
4.6612e+05,3.756e+06,1
4.645e+05,3.7577e+06,1
4.662e+05,3.761e+06,1
4.5653e+05,3.7558e+06,1
4.5966e+05,3.758e+06,1
4.649e+05,3.7479e+06,1
4.6526e+05,3.7611e+06,1
4.526e+05,3.7487e+06,1
4.5776e+05,3.7541e+06,1
4.6767e+05,3.7633e+06,1
4.5856e+05,3.7535e+06,1
4.5771e+05,3.756e+06,1
4.6254e+05,3.7545e+06,1
4.5537e+05,3.7589e+06,1
4.5598e+05,3.7571e+06,1
4.6583e+05,3.7621e+06,1
4.5198e+05,3.7504e+06,1
4.6399e+05,3.7548e+06,1
4.6593e+05,3.7595e+06,1
4.6353e+05,3.7572e+06,1
4.6442e+05,3.755e+06,1
4.6583e+05,3.7591e+06,1
4.5861e+05,3.7489e+06,1
4.6156e+05,3.7593e+06,1
4.6351e+05,3.7526e+06,1
4.5257e+05,3.7505e+06,1
4.7025e+05,3.7621e+06,1
4.6479e+05,3.7608e+06,1
4.7336e+05,3.7533e+06,1
4.6372e+05,3.7585e+06,1
4.6281e+05,3.7542e+06,1
4.7286e+05,3.7499e+06,1
4.6138e+05,3.755e+06,1
4.5287e+05,3.7505e+06,1
4.7386e+05,3.7547e+06,1
4.6193e+05,3.7575e+06,1
4.6665e+05,3.7568e+06,1
4.6639e+05,3.763e+06,1
4.6746e+05,3.7602e+06,1
4.5767e+05,3.7584e+06,1
4.6482e+05,3.7608e+06,1
4.5841e+05,3.7534e+06,1
4.6376e+05,3.7581e+06,1
4.5625e+05,3.755e+06,1
4.6601e+05,3.7607e+06,1
4.6875e+05,3.7479e+06,1
4.5538e+05,3.7505e+06,1
4.5142e+05,3.7546e+06,1
4.6502e+05,3.7496e+06,1
4.6418e+05,3.7585e+06,1
4.5319e+05,3.7511e+06,1
4.6473e+05,3.7604e+06,1
4.6413e+05,3.7585e+06,1
4.5633e+05,3.7594e+06,1
4.6688e+05,3.7633e+06,1
4.7028e+05,3.7601e+06,1
4.5351e+05,3.7506e+06,1
4.7012e+05,3.757e+06,1
4.7216e+05,3.7512e+06,1
4.5545e+05,3.7503e+06,1
4.5271e+05,3.7484e+06,1
4.682e+05,3.7591e+06,1
4.7297e+05,3.7561e+06,1
4.7173e+05,3.7481e+06,1
4.557e+05,3.756e+06,1
4.7157e+05,3.7569e+06,1
4.6396e+05,3.7581e+06,1
4.6033e+05,3.7547e+06,1
4.6525e+05,3.7485e+06,1
4.6255e+05,3.7562e+06,1
4.692e+05,3.7638e+06,1
4.5883e+05,3.7507e+06,1
4.7051e+05,3.7512e+06,1
4.6883e+05,3.7638e+06,1
4.6547e+05,3.761e+06,1
4.6477e+05,3.7487e+06,1
4.6632e+05,3.7578e+06,1
4.5509e+05,3.7547e+06,1
4.7193e+05,3.7499e+06,1
4.6029e+05,3.7542e+06,1
4.7109e+05,3.7601e+06,1
4.7064e+05,3.7633e+06,1
4.6956e+05,3.7602e+06,1
4.516e+05,3.7508e+06,1
4.7001e+05,3.7565e+06,1
4.6552e+05,3.7576e+06,1
4.5689e+05,3.7531e+06,1
4.6091e+05,3.75e+06,1
4.5167e+05,3.7574e+06,1
4.6882e+05,3.757e+06,1
4.7111e+05,3.7625e+06,1
4.5285e+05,3.749e+06,1
4.745e+05,3.7555e+06,1
4.7019e+05,3.7542e+06,1
4.5735e+05,3.7493e+06,1
4.5397e+05,3.7564e+06,1
4.5705e+05,3.7551e+06,1
4.6845e+05,3.7639e+06,1
4.6591e+05,3.7607e+06,1
4.6022e+05,3.7552e+06,1
4.5284e+05,3.7558e+06,1
4.7283e+05,3.7502e+06,1
4.6685e+05,3.7622e+06,1
4.6936e+05,3.7533e+06,1
4.6292e+05,3.759e+06,1
4.7282e+05,3.7479e+06,1
4.7144e+05,3.7512e+06,1
4.5175e+05,3.7506e+06,1
4.5647e+05,3.7551e+06,1
4.643e+05,3.7542e+06,1
4.5615e+05,3.7571e+06,1
4.5584e+05,3.7531e+06,1
4.5603e+05,3.7513e+06,1
4.7004e+05,3.7571e+06,1
4.6982e+05,3.76e+06,1
4.7324e+05,3.7545e+06,1
4.6471e+05,3.7601e+06,1
4.6557e+05,3.7522e+06,1
4.6846e+05,3.7553e+06,1
4.685e+05,3.7556e+06,1
4.6806e+05,3.7609e+06,1
4.6571e+05,3.7597e+06,1
4.5607e+05,3.7508e+06,1
4.6837e+05,3.7491e+06,1
4.5919e+05,3.7513e+06,1
4.6919e+05,3.7474e+06,1
4.5902e+05,3.7554e+06,1
4.5484e+05,3.7498e+06,1
4.6203e+05,3.7553e+06,1
4.6242e+05,3.7547e+06,1
4.6736e+05,3.7609e+06,1
4.5309e+05,3.7485e+06,1
4.7341e+05,3.7621e+06,1
4.6295e+05,3.7554e+06,1
4.7025e+05,3.7514e+06,1
4.7186e+05,3.7511e+06,1
4.667e+05,3.759e+06,1
4.6617e+05,3.7587e+06,1
4.6593e+05,3.7623e+06,1
4.6724e+05,3.7595e+06,1
4.6299e+05,3.7552e+06,1
4.6541e+05,3.753e+06,1
4.6175e+05,3.7569e+06,1
4.6258e+05,3.759e+06,1
4.6406e+05,3.7482e+06,1
4.7069e+05,3.7507e+06,1
4.6834e+05,3.7633e+06,1
4.5275e+05,3.7483e+06,1
4.593e+05,3.7535e+06,1
4.6542e+05,3.7611e+06,1
4.7435e+05,3.7508e+06,1
4.6699e+05,3.7532e+06,1
4.7122e+05,3.7564e+06,1
4.6716e+05,3.7484e+06,1
